site_id,year,week_index,start_date,t2m_08,t2m_mean_08_18,t2m_min_08_18,t2m_max_08_18,t2m_absmax_08_18,t2m_absmin_08_18,rh_08,rh_mean_08_18,rh_absmax_08_18,wind_mean,wind_min,wind_max,wind_absmax,n_obs,n_days,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability
1,2021,1,2021-01-01,-2.838470447142857,0.9091907857142857,-2.9280351799999997,3.1389639714285713,5.1981506,-9.963165,81.16099367199432,75.80065899113099,83.80808293243848,3.7175969285714285,2.3575344,4.935190914285714,7.160182,7,7,0.0,0.42857142857142855,1.0,0.0
1,2021,2,2021-01-08,-0.07595824285714294,4.0875653142857145,-0.21201432857142866,6.735573799999999,14.984039,-2.2050476,66.85468050280691,51.76422753987064,76.91860765984654,3.8466698142857143,2.1536376028571427,4.9961653,13.230323,7,7,0.0,0.8571428571428571,0.8571428571428571,0.0
1,2021,3,2021-01-15,-0.9666181371428573,2.7550044999999996,-0.9987051942857142,5.108795112857143,11.03067,-2.934845,58.822783104123026,45.60613281662106,62.54243257741637,5.639835571428571,3.3457244000000004,8.028572642857144,13.268701,7,7,0.0,1.0,0.8571428571428571,0.0
1,2021,4,2021-01-22,-8.804026971428572,-6.761212757142857,-9.023947557142858,-5.3491776571428575,-0.5528259,-17.995422,80.51894977242833,77.03378327285962,88.11062664270942,3.222714957142857,1.6878295914285713,4.691458,5.839783,7,7,0.0,0.42857142857142855,1.0,0.0
1,2021,5,2021-01-29,-5.850398371428571,-1.3748713000000001,-5.850398371428571,0.8718043771428571,7.2503967,-12.218292,85.96225397674587,81.63622493849981,95.635994724714,4.012667642857143,1.7357724571428572,5.7277641714285705,8.204196,7,7,0.0,0.2857142857142857,1.0,0.0
1,2021,6,2021-02-05,-17.54306902857143,-13.545357394285714,-17.757058314285715,-11.932320657142856,1.4720764,-25.87535,76.30206910718881,69.29666281868492,77.5027753074168,2.5843322571428575,1.0945562414285714,3.7650159857142858,5.9620457,7,7,0.0,0.5714285714285714,1.0,0.0
1,2021,7,2021-02-12,-23.41802571428571,-18.824473,-23.435252857142853,-16.838555328571427,-7.9024353,-34.47896,76.20137075352537,73.90050820803654,80.71045886244595,2.5425604571428573,1.1731143457142856,3.6641148,5.7406273,7,7,0.0,0.7142857142857143,1.0,0.0
1,2021,8,2021-02-19,-4.468167965714286,1.3167952485714287,-4.468167965714286,4.287296828571429,12.929596,-18.015152,76.12280020235708,63.391149740970754,84.70763074672217,4.1428914571428574,2.2906231242857147,5.882675257142857,7.3572893,7,7,0.0,0.5714285714285714,1.0,0.0
1,2021,9,2021-02-26,1.2953970671428572,8.505597857142858,1.2953970671428572,11.947871785714286,16.832184,-3.463501,56.32346164300241,38.47056772651472,46.99165486128161,3.9346178714285713,1.4482968428571428,5.998867028571429,7.709395,7,7,0.0,1.0,1.0,0.0
1,2021,10,2021-03-05,5.5449437,12.400445485714286,5.4199785714285715,15.624978171428571,23.424713,1.165863,72.20726032748505,47.51989226151749,77.46550496107119,4.031407828571429,1.5473706942857144,6.3465180142857145,7.508141,7,7,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714
1,2021,11,2021-03-12,2.1839730357142857,4.698158528571428,2.06845965,6.196406757142857,11.6371155,0.25234985,77.97926291154515,70.51782356606056,97.34124511964806,4.329795157142857,2.4989735142857143,6.756180857142858,11.381303,7,7,0.0,0.5714285714285714,0.8571428571428571,0.0
1,2021,12,2021-03-19,4.254381442857143,7.966630142857142,3.610687257142857,10.0582581,15.96109,1.3612366,74.05379315653113,60.15531114262651,98.3105204322774,5.173323028571429,2.8229989285714288,7.4976807999999995,9.397351,7,7,0.0,0.8571428571428571,1.0,0.0
1,2021,13,2021-03-26,5.043897357142858,10.4903922,5.043897357142858,13.137080571428571,22.980133,1.3952332,56.410980983431834,41.532533134564396,73.77285596806298,4.484885842857143,2.454722957142857,7.088643657142858,8.783566,7,7,0.14285714285714285,1.0,1.0,0.14285714285714285
1,2021,14,2021-04-02,11.796713742857142,16.937658428571428,10.47814517142857,20.322348385714285,26.61148,3.5558167,61.46000923321172,47.65619878920366,75.75225147108885,5.166371728571428,3.3930315571428573,7.080511714285714,10.182912,7,7,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143
1,2021,15,2021-04-09,5.128082314285714,8.7992787,4.683048828571429,11.095471957142857,14.749908,1.0201721,49.77282294685444,42.09592553907156,69.71651714342133,4.466620385714286,2.6058763857142857,6.843605757142856,10.262334,7,7,0.0,1.0,0.8571428571428571,0.0
